;IOLM/Port 1/Attached Device/PDI Data Byte Array;IOLM/Port 2/Attached Device/PDI Data Byte Array;4;5;6;7;8;9
;PDI Data Byte Array;PDI Data Byte Array;1.1. Velocidade;1.2. Aceleração;1.3. Temperatura;2.1. Velocidade;2.2. Aceleração;2.3. Temperatura
;Byte[];Byte[];Double;Double;Double;Double;Double;Double
2026-05-19T14:36:28.910;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;39;0.04;0;44
2026-05-19T14:36:39.908;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 3, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;39;0.04;0;44
2026-05-19T14:36:39.926;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 3, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;39;0.03;0;44
2026-05-19T14:36:41.909;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;39;0.03;0;44
2026-05-19T14:36:41.931;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;39;0.04;0;44
2026-05-19T14:36:50.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;39;0.04;0;44
2026-05-19T14:36:51.944;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;39;0.04;0;44
2026-05-19T14:37:12.909;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;39;0.04;0;44
2026-05-19T14:37:13.970;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;39;0.04;0;44
2026-05-19T14:37:15.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;39;0.04;0;44
2026-05-19T14:37:16.975;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 39, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;39;0.04;0;44
2026-05-19T14:37:20.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;39;0.04;0;44
2026-05-19T14:37:21.981;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:37:28.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:37:29.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:37:29.998;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:37:30.907;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:37:30.999;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:37:32.002;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:37:32.909;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:37:33.006;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.05;0;44
2026-05-19T14:37:38.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.05;0;44
2026-05-19T14:37:39.016;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:37:58.909;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:38:00.043;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:38:04.908;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:38:05.909;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:38:06.053;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.05;0;44
2026-05-19T14:38:06.908;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.05;0;44
2026-05-19T14:38:07.056;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:38:36.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:38:37.087;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:38:37.908;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:38:38.090;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:38:40.909;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:38:41.093;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:38:58.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:38:59.122;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:38:59.909;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:39:00.124;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.05;0;44
2026-05-19T14:39:00.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.05;0;44
2026-05-19T14:39:01.126;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:39:09.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:39:10.140;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:39:14.910;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:39:15.144;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:39:17.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:39:18.149;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:39:18.908;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:39:19.150;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:39:19.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:39:23.909;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:39:24.156;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:39:47.909;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:39:48.194;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.06;0;44
2026-05-19T14:39:49.909;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.06;0;44
2026-05-19T14:39:50.197;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.06;0;44
2026-05-19T14:39:58.910;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.06;0;44
2026-05-19T14:40:00.212;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.07;0;38;0.07;0;44
2026-05-19T14:40:12.909;0, 7, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.07;0;38;0.07;0;44
2026-05-19T14:40:13.908;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.07;0;38;0.07;0;44
2026-05-19T14:40:14.229;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.06;0;44
2026-05-19T14:40:28.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.06;0;44
2026-05-19T14:40:29.249;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:40:31.909;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:40:32.253;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.06;0;44
2026-05-19T14:40:33.907;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.06;0;44
2026-05-19T14:40:34.254;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.05;0;44
2026-05-19T14:40:39.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.06;0;38;0.05;0;44
2026-05-19T14:40:40.259;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:40:51.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:40:52.272;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:40:52.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:40:53.273;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:40:54.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:40:55.275;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:40:56.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:40:57.279;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:41:04.898;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:41:05.319;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:41:05.898;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:41:06.320;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:41:06.899;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:41:07.326;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:41:09.902;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:41:10.343;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:41:10.906;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:41:11.361;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:41:17.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:41:18.393;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:41:18.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:41:19.408;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:41:19.909;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.05;0;44
2026-05-19T14:41:20.425;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:41:20.894;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;38;0.04;0;44
2026-05-19T14:41:21.427;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 38, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:41:30.897;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;38;0.04;0;44
2026-05-19T14:41:31.462;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.04;0;44
2026-05-19T14:41:31.908;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.04;0;44
2026-05-19T14:41:32.462;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;37;0.04;0;44
2026-05-19T14:41:37.904;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;37;0.04;0;44
2026-05-19T14:41:38.518;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.04;0;37;0.05;0;44
2026-05-19T14:42:05.646;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.05;0;44
2026-05-19T14:42:05.909;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.05;0;44
2026-05-19T14:42:15.908;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.05;0;44
2026-05-19T14:42:16.661;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 6, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.06;0;44
2026-05-19T14:42:17.909;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.06;0;44
2026-05-19T14:42:18.664;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.05;0;44
2026-05-19T14:42:53.706;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.04;0;44
2026-05-19T14:42:53.909;0, 5, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 37, 1, 0;0, 4, 100, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 44, 1, 0;0.05;0;37;0.04;0;44
